,Season,Stage,Round,Href
2251,2015/2016,Četrtfinale,ČF1,http://www.kzs.si/incl?id=114&game_id=3355073&league_id=undefined&season_id=91487
2252,2015/2016,Četrtfinale,ČF2,http://www.kzs.si/incl?id=114&game_id=3355057&league_id=undefined&season_id=91487
2253,2015/2016,Četrtfinale,ČF2,http://www.kzs.si/incl?id=114&game_id=3355063&league_id=undefined&season_id=91487
2254,2015/2016,Četrtfinale,ČF2,http://www.kzs.si/incl?id=114&game_id=3355069&league_id=undefined&season_id=91487
2255,2015/2016,Četrtfinale,ČF2,http://www.kzs.si/incl?id=114&game_id=3355075&league_id=undefined&season_id=91487
2256,2015/2016,Četrtfinale,ČF3,http://www.kzs.si/incl?id=114&game_id=3355065&league_id=undefined&season_id=91487
2257,2015/2016,Četrtfinale,ČF3,http://www.kzs.si/incl?id=114&game_id=3355077&league_id=undefined&season_id=91487
2258,2016/2017,1. del,1,http://www.kzs.si/incl?id=114&game_id=3408883&league_id=undefined&season_id=94165
2259,2016/2017,1. del,1,http://www.kzs.si/incl?id=114&game_id=3408885&league_id=undefined&season_id=94165
2260,2016/2017,1. del,1,http://www.kzs.si/incl?id=114&game_id=3408887&league_id=undefined&season_id=94165
2261,2016/2017,1. del,1,http://www.kzs.si/incl?id=114&game_id=3408889&league_id=undefined&season_id=94165
2262,2016/2017,1. del,1,http://www.kzs.si/incl?id=114&game_id=3408891&league_id=undefined&season_id=94165
2263,2016/2017,1. del,1,http://www.kzs.si/incl?id=114&game_id=3408893&league_id=undefined&season_id=94165
2264,2016/2017,1. del,10,http://www.kzs.si/incl?id=114&game_id=3408991&league_id=undefined&season_id=94165
2265,2016/2017,1. del,10,http://www.kzs.si/incl?id=114&game_id=3408993&league_id=undefined&season_id=94165
2266,2016/2017,1. del,10,http://www.kzs.si/incl?id=114&game_id=3408995&league_id=undefined&season_id=94165
2267,2016/2017,1. del,10,http://www.kzs.si/incl?id=114&game_id=3408997&league_id=undefined&season_id=94165
2268,2016/2017,1. del,10,http://www.kzs.si/incl?id=114&game_id=3408999&league_id=undefined&season_id=94165
2269,2016/2017,1. del,10,http://www.kzs.si/incl?id=114&game_id=3409001&league_id=undefined&season_id=94165
2270,2016/2017,1. del,11,http://www.kzs.si/incl?id=114&game_id=3409003&league_id=undefined&season_id=94165
2271,2016/2017,1. del,11,http://www.kzs.si/incl?id=114&game_id=3409005&league_id=undefined&season_id=94165
2272,2016/2017,1. del,11,http://www.kzs.si/incl?id=114&game_id=3409007&league_id=undefined&season_id=94165
2273,2016/2017,1. del,11,http://www.kzs.si/incl?id=114&game_id=3409009&league_id=undefined&season_id=94165
2274,2016/2017,1. del,11,http://www.kzs.si/incl?id=114&game_id=3409011&league_id=undefined&season_id=94165
2275,2016/2017,1. del,11,http://www.kzs.si/incl?id=114&game_id=3409013&league_id=undefined&season_id=94165
2276,2016/2017,1. del,12,http://www.kzs.si/incl?id=114&game_id=3409015&league_id=undefined&season_id=94165
2277,2016/2017,1. del,12,http://www.kzs.si/incl?id=114&game_id=3409017&league_id=undefined&season_id=94165
2278,2016/2017,1. del,12,http://www.kzs.si/incl?id=114&game_id=3409019&league_id=undefined&season_id=94165
2279,2016/2017,1. del,12,http://www.kzs.si/incl?id=114&game_id=3409021&league_id=undefined&season_id=94165
2280,2016/2017,1. del,12,http://www.kzs.si/incl?id=114&game_id=3409023&league_id=undefined&season_id=94165
2281,2016/2017,1. del,12,http://www.kzs.si/incl?id=114&game_id=3409025&league_id=undefined&season_id=94165
2282,2016/2017,1. del,13,http://www.kzs.si/incl?id=114&game_id=3409027&league_id=undefined&season_id=94165
2283,2016/2017,1. del,13,http://www.kzs.si/incl?id=114&game_id=3409029&league_id=undefined&season_id=94165
2284,2016/2017,1. del,13,http://www.kzs.si/incl?id=114&game_id=3409031&league_id=undefined&season_id=94165
2285,2016/2017,1. del,13,http://www.kzs.si/incl?id=114&game_id=3409033&league_id=undefined&season_id=94165
2286,2016/2017,1. del,13,http://www.kzs.si/incl?id=114&game_id=3409035&league_id=undefined&season_id=94165
2287,2016/2017,1. del,13,http://www.kzs.si/incl?id=114&game_id=3409037&league_id=undefined&season_id=94165
2288,2016/2017,1. del,14,http://www.kzs.si/incl?id=114&game_id=3409039&league_id=undefined&season_id=94165
2289,2016/2017,1. del,14,http://www.kzs.si/incl?id=114&game_id=3409041&league_id=undefined&season_id=94165
2290,2016/2017,1. del,14,http://www.kzs.si/incl?id=114&game_id=3409043&league_id=undefined&season_id=94165
2291,2016/2017,1. del,14,http://www.kzs.si/incl?id=114&game_id=3409045&league_id=undefined&season_id=94165
2292,2016/2017,1. del,14,http://www.kzs.si/incl?id=114&game_id=3409047&league_id=undefined&season_id=94165
2293,2016/2017,1. del,14,http://www.kzs.si/incl?id=114&game_id=3409049&league_id=undefined&season_id=94165
2294,2016/2017,1. del,15,http://www.kzs.si/incl?id=114&game_id=3409051&league_id=undefined&season_id=94165
2295,2016/2017,1. del,15,http://www.kzs.si/incl?id=114&game_id=3409053&league_id=undefined&season_id=94165
2296,2016/2017,1. del,15,http://www.kzs.si/incl?id=114&game_id=3409055&league_id=undefined&season_id=94165
2297,2016/2017,1. del,15,http://www.kzs.si/incl?id=114&game_id=3409057&league_id=undefined&season_id=94165
2298,2016/2017,1. del,15,http://www.kzs.si/incl?id=114&game_id=3409059&league_id=undefined&season_id=94165
2299,2016/2017,1. del,15,http://www.kzs.si/incl?id=114&game_id=3409061&league_id=undefined&season_id=94165
2300,2016/2017,1. del,16,http://www.kzs.si/incl?id=114&game_id=3409063&league_id=undefined&season_id=94165
2301,2016/2017,1. del,16,http://www.kzs.si/incl?id=114&game_id=3409065&league_id=undefined&season_id=94165
2302,2016/2017,1. del,16,http://www.kzs.si/incl?id=114&game_id=3409067&league_id=undefined&season_id=94165
2303,2016/2017,1. del,16,http://www.kzs.si/incl?id=114&game_id=3409069&league_id=undefined&season_id=94165
2304,2016/2017,1. del,16,http://www.kzs.si/incl?id=114&game_id=3409071&league_id=undefined&season_id=94165
2305,2016/2017,1. del,16,http://www.kzs.si/incl?id=114&game_id=3409073&league_id=undefined&season_id=94165
2306,2016/2017,1. del,17,http://www.kzs.si/incl?id=114&game_id=3409075&league_id=undefined&season_id=94165
2307,2016/2017,1. del,17,http://www.kzs.si/incl?id=114&game_id=3409077&league_id=undefined&season_id=94165
2308,2016/2017,1. del,17,http://www.kzs.si/incl?id=114&game_id=3409079&league_id=undefined&season_id=94165
2309,2016/2017,1. del,17,http://www.kzs.si/incl?id=114&game_id=3409081&league_id=undefined&season_id=94165
2310,2016/2017,1. del,17,http://www.kzs.si/incl?id=114&game_id=3409083&league_id=undefined&season_id=94165
2311,2016/2017,1. del,17,http://www.kzs.si/incl?id=114&game_id=3409085&league_id=undefined&season_id=94165
2312,2016/2017,1. del,18,http://www.kzs.si/incl?id=114&game_id=3409087&league_id=undefined&season_id=94165
2313,2016/2017,1. del,18,http://www.kzs.si/incl?id=114&game_id=3409089&league_id=undefined&season_id=94165
2314,2016/2017,1. del,18,http://www.kzs.si/incl?id=114&game_id=3409091&league_id=undefined&season_id=94165
2315,2016/2017,1. del,18,http://www.kzs.si/incl?id=114&game_id=3409093&league_id=undefined&season_id=94165
2316,2016/2017,1. del,18,http://www.kzs.si/incl?id=114&game_id=3409095&league_id=undefined&season_id=94165
2317,2016/2017,1. del,18,http://www.kzs.si/incl?id=114&game_id=3409097&league_id=undefined&season_id=94165
2318,2016/2017,1. del,19,http://www.kzs.si/incl?id=114&game_id=3409099&league_id=undefined&season_id=94165
2319,2016/2017,1. del,19,http://www.kzs.si/incl?id=114&game_id=3409101&league_id=undefined&season_id=94165
2320,2016/2017,1. del,19,http://www.kzs.si/incl?id=114&game_id=3409103&league_id=undefined&season_id=94165
2321,2016/2017,1. del,19,http://www.kzs.si/incl?id=114&game_id=3409105&league_id=undefined&season_id=94165
2322,2016/2017,1. del,19,http://www.kzs.si/incl?id=114&game_id=3409107&league_id=undefined&season_id=94165
2323,2016/2017,1. del,19,http://www.kzs.si/incl?id=114&game_id=3409109&league_id=undefined&season_id=94165
2324,2016/2017,1. del,2,http://www.kzs.si/incl?id=114&game_id=3408895&league_id=undefined&season_id=94165
2325,2016/2017,1. del,2,http://www.kzs.si/incl?id=114&game_id=3408897&league_id=undefined&season_id=94165
2326,2016/2017,1. del,2,http://www.kzs.si/incl?id=114&game_id=3408899&league_id=undefined&season_id=94165
2327,2016/2017,1. del,2,http://www.kzs.si/incl?id=114&game_id=3408901&league_id=undefined&season_id=94165
2328,2016/2017,1. del,2,http://www.kzs.si/incl?id=114&game_id=3408903&league_id=undefined&season_id=94165
2329,2016/2017,1. del,2,http://www.kzs.si/incl?id=114&game_id=3408905&league_id=undefined&season_id=94165
2330,2016/2017,1. del,20,http://www.kzs.si/incl?id=114&game_id=3409111&league_id=undefined&season_id=94165
2331,2016/2017,1. del,20,http://www.kzs.si/incl?id=114&game_id=3409113&league_id=undefined&season_id=94165
2332,2016/2017,1. del,20,http://www.kzs.si/incl?id=114&game_id=3409115&league_id=undefined&season_id=94165
2333,2016/2017,1. del,20,http://www.kzs.si/incl?id=114&game_id=3409117&league_id=undefined&season_id=94165
2334,2016/2017,1. del,20,http://www.kzs.si/incl?id=114&game_id=3409119&league_id=undefined&season_id=94165
2335,2016/2017,1. del,20,http://www.kzs.si/incl?id=114&game_id=3409121&league_id=undefined&season_id=94165
2336,2016/2017,1. del,21,http://www.kzs.si/incl?id=114&game_id=3409123&league_id=undefined&season_id=94165
2337,2016/2017,1. del,21,http://www.kzs.si/incl?id=114&game_id=3409125&league_id=undefined&season_id=94165
2338,2016/2017,1. del,21,http://www.kzs.si/incl?id=114&game_id=3409127&league_id=undefined&season_id=94165
2339,2016/2017,1. del,21,http://www.kzs.si/incl?id=114&game_id=3409129&league_id=undefined&season_id=94165
2340,2016/2017,1. del,21,http://www.kzs.si/incl?id=114&game_id=3409131&league_id=undefined&season_id=94165
2341,2016/2017,1. del,21,http://www.kzs.si/incl?id=114&game_id=3409133&league_id=undefined&season_id=94165
2342,2016/2017,1. del,22,http://www.kzs.si/incl?id=114&game_id=3409135&league_id=undefined&season_id=94165
2343,2016/2017,1. del,22,http://www.kzs.si/incl?id=114&game_id=3409137&league_id=undefined&season_id=94165
2344,2016/2017,1. del,22,http://www.kzs.si/incl?id=114&game_id=3409139&league_id=undefined&season_id=94165
2345,2016/2017,1. del,22,http://www.kzs.si/incl?id=114&game_id=3409141&league_id=undefined&season_id=94165
2346,2016/2017,1. del,22,http://www.kzs.si/incl?id=114&game_id=3409143&league_id=undefined&season_id=94165
2347,2016/2017,1. del,22,http://www.kzs.si/incl?id=114&game_id=3409145&league_id=undefined&season_id=94165
2348,2016/2017,1. del,3,http://www.kzs.si/incl?id=114&game_id=3408907&league_id=undefined&season_id=94165
2349,2016/2017,1. del,3,http://www.kzs.si/incl?id=114&game_id=3408909&league_id=undefined&season_id=94165
2350,2016/2017,1. del,3,http://www.kzs.si/incl?id=114&game_id=3408911&league_id=undefined&season_id=94165
2351,2016/2017,1. del,3,http://www.kzs.si/incl?id=114&game_id=3408913&league_id=undefined&season_id=94165
2352,2016/2017,1. del,3,http://www.kzs.si/incl?id=114&game_id=3408915&league_id=undefined&season_id=94165
2353,2016/2017,1. del,3,http://www.kzs.si/incl?id=114&game_id=3408917&league_id=undefined&season_id=94165
2354,2016/2017,1. del,4,http://www.kzs.si/incl?id=114&game_id=3408919&league_id=undefined&season_id=94165
2355,2016/2017,1. del,4,http://www.kzs.si/incl?id=114&game_id=3408921&league_id=undefined&season_id=94165
2356,2016/2017,1. del,4,http://www.kzs.si/incl?id=114&game_id=3408923&league_id=undefined&season_id=94165
2357,2016/2017,1. del,4,http://www.kzs.si/incl?id=114&game_id=3408925&league_id=undefined&season_id=94165
2358,2016/2017,1. del,4,http://www.kzs.si/incl?id=114&game_id=3408927&league_id=undefined&season_id=94165
2359,2016/2017,1. del,4,http://www.kzs.si/incl?id=114&game_id=3408929&league_id=undefined&season_id=94165
2360,2016/2017,1. del,5,http://www.kzs.si/incl?id=114&game_id=3408931&league_id=undefined&season_id=94165
2361,2016/2017,1. del,5,http://www.kzs.si/incl?id=114&game_id=3408933&league_id=undefined&season_id=94165
2362,2016/2017,1. del,5,http://www.kzs.si/incl?id=114&game_id=3408935&league_id=undefined&season_id=94165
2363,2016/2017,1. del,5,http://www.kzs.si/incl?id=114&game_id=3408937&league_id=undefined&season_id=94165
2364,2016/2017,1. del,5,http://www.kzs.si/incl?id=114&game_id=3408939&league_id=undefined&season_id=94165
2365,2016/2017,1. del,5,http://www.kzs.si/incl?id=114&game_id=3408941&league_id=undefined&season_id=94165
2366,2016/2017,1. del,6,http://www.kzs.si/incl?id=114&game_id=3408943&league_id=undefined&season_id=94165
2367,2016/2017,1. del,6,http://www.kzs.si/incl?id=114&game_id=3408945&league_id=undefined&season_id=94165
2368,2016/2017,1. del,6,http://www.kzs.si/incl?id=114&game_id=3408947&league_id=undefined&season_id=94165
2369,2016/2017,1. del,6,http://www.kzs.si/incl?id=114&game_id=3408949&league_id=undefined&season_id=94165
2370,2016/2017,1. del,6,http://www.kzs.si/incl?id=114&game_id=3408951&league_id=undefined&season_id=94165
2371,2016/2017,1. del,6,http://www.kzs.si/incl?id=114&game_id=3408953&league_id=undefined&season_id=94165
2372,2016/2017,1. del,7,http://www.kzs.si/incl?id=114&game_id=3408955&league_id=undefined&season_id=94165
2373,2016/2017,1. del,7,http://www.kzs.si/incl?id=114&game_id=3408957&league_id=undefined&season_id=94165
2374,2016/2017,1. del,7,http://www.kzs.si/incl?id=114&game_id=3408959&league_id=undefined&season_id=94165
2375,2016/2017,1. del,7,http://www.kzs.si/incl?id=114&game_id=3408961&league_id=undefined&season_id=94165
2376,2016/2017,1. del,7,http://www.kzs.si/incl?id=114&game_id=3408963&league_id=undefined&season_id=94165
2377,2016/2017,1. del,7,http://www.kzs.si/incl?id=114&game_id=3408965&league_id=undefined&season_id=94165
2378,2016/2017,1. del,8,http://www.kzs.si/incl?id=114&game_id=3408967&league_id=undefined&season_id=94165
2379,2016/2017,1. del,8,http://www.kzs.si/incl?id=114&game_id=3408969&league_id=undefined&season_id=94165
2380,2016/2017,1. del,8,http://www.kzs.si/incl?id=114&game_id=3408971&league_id=undefined&season_id=94165
2381,2016/2017,1. del,8,http://www.kzs.si/incl?id=114&game_id=3408973&league_id=undefined&season_id=94165
2382,2016/2017,1. del,8,http://www.kzs.si/incl?id=114&game_id=3408975&league_id=undefined&season_id=94165
2383,2016/2017,1. del,8,http://www.kzs.si/incl?id=114&game_id=3408977&league_id=undefined&season_id=94165
2384,2016/2017,1. del,9,http://www.kzs.si/incl?id=114&game_id=3408979&league_id=undefined&season_id=94165
2385,2016/2017,1. del,9,http://www.kzs.si/incl?id=114&game_id=3408981&league_id=undefined&season_id=94165
2386,2016/2017,1. del,9,http://www.kzs.si/incl?id=114&game_id=3408983&league_id=undefined&season_id=94165
2387,2016/2017,1. del,9,http://www.kzs.si/incl?id=114&game_id=3408985&league_id=undefined&season_id=94165
2388,2016/2017,1. del,9,http://www.kzs.si/incl?id=114&game_id=3408987&league_id=undefined&season_id=94165
2389,2016/2017,1. del,9,http://www.kzs.si/incl?id=114&game_id=3408989&league_id=undefined&season_id=94165
2390,2016/2017,2. del,1,http://www.kzs.si/incl?id=114&game_id=3674561&league_id=undefined&season_id=94165
2391,2016/2017,2. del,1,http://www.kzs.si/incl?id=114&game_id=3674563&league_id=undefined&season_id=94165
2392,2016/2017,2. del,1,http://www.kzs.si/incl?id=114&game_id=3674565&league_id=undefined&season_id=94165
2393,2016/2017,2. del,1,http://www.kzs.si/incl?id=114&game_id=3674631&league_id=undefined&season_id=94165
2394,2016/2017,2. del,1,http://www.kzs.si/incl?id=114&game_id=3674633&league_id=undefined&season_id=94165
2395,2016/2017,2. del,1,http://www.kzs.si/incl?id=114&game_id=3674635&league_id=undefined&season_id=94165
2396,2016/2017,2. del,10,http://www.kzs.si/incl?id=114&game_id=3674615&league_id=undefined&season_id=94165
2397,2016/2017,2. del,10,http://www.kzs.si/incl?id=114&game_id=3674617&league_id=undefined&season_id=94165
2398,2016/2017,2. del,10,http://www.kzs.si/incl?id=114&game_id=3674619&league_id=undefined&season_id=94165
2399,2016/2017,2. del,10,http://www.kzs.si/incl?id=114&game_id=3674685&league_id=undefined&season_id=94165
2400,2016/2017,2. del,10,http://www.kzs.si/incl?id=114&game_id=3674687&league_id=undefined&season_id=94165
2401,2016/2017,2. del,10,http://www.kzs.si/incl?id=114&game_id=3674689&league_id=undefined&season_id=94165
2402,2016/2017,2. del,2,http://www.kzs.si/incl?id=114&game_id=3674567&league_id=undefined&season_id=94165
2403,2016/2017,2. del,2,http://www.kzs.si/incl?id=114&game_id=3674569&league_id=undefined&season_id=94165
2404,2016/2017,2. del,2,http://www.kzs.si/incl?id=114&game_id=3674571&league_id=undefined&season_id=94165
2405,2016/2017,2. del,2,http://www.kzs.si/incl?id=114&game_id=3674637&league_id=undefined&season_id=94165
2406,2016/2017,2. del,2,http://www.kzs.si/incl?id=114&game_id=3674639&league_id=undefined&season_id=94165
2407,2016/2017,2. del,2,http://www.kzs.si/incl?id=114&game_id=3674641&league_id=undefined&season_id=94165
2408,2016/2017,2. del,3,http://www.kzs.si/incl?id=114&game_id=3674573&league_id=undefined&season_id=94165
2409,2016/2017,2. del,3,http://www.kzs.si/incl?id=114&game_id=3674575&league_id=undefined&season_id=94165
2410,2016/2017,2. del,3,http://www.kzs.si/incl?id=114&game_id=3674577&league_id=undefined&season_id=94165
2411,2016/2017,2. del,3,http://www.kzs.si/incl?id=114&game_id=3674643&league_id=undefined&season_id=94165
2412,2016/2017,2. del,3,http://www.kzs.si/incl?id=114&game_id=3674645&league_id=undefined&season_id=94165
2413,2016/2017,2. del,3,http://www.kzs.si/incl?id=114&game_id=3674647&league_id=undefined&season_id=94165
2414,2016/2017,2. del,4,http://www.kzs.si/incl?id=114&game_id=3674579&league_id=undefined&season_id=94165
2415,2016/2017,2. del,4,http://www.kzs.si/incl?id=114&game_id=3674581&league_id=undefined&season_id=94165
2416,2016/2017,2. del,4,http://www.kzs.si/incl?id=114&game_id=3674583&league_id=undefined&season_id=94165
2417,2016/2017,2. del,4,http://www.kzs.si/incl?id=114&game_id=3674649&league_id=undefined&season_id=94165
2418,2016/2017,2. del,4,http://www.kzs.si/incl?id=114&game_id=3674651&league_id=undefined&season_id=94165
2419,2016/2017,2. del,4,http://www.kzs.si/incl?id=114&game_id=3674653&league_id=undefined&season_id=94165
2420,2016/2017,2. del,5,http://www.kzs.si/incl?id=114&game_id=3674585&league_id=undefined&season_id=94165
2421,2016/2017,2. del,5,http://www.kzs.si/incl?id=114&game_id=3674587&league_id=undefined&season_id=94165
